classification,family,review_status,report,path,status,slack_ps,group,start_clock,end_clock,startpoint,endpoint
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,53,MET,685,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_emit_wr_data_q_reg[hit][event_seq][1]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,54,MET,685,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_emit_wr_data_q_reg[hit][event_seq][3]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,55,MET,687,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_event_seq_q_reg[2]/D
CLK_SYS_REAL,CLK_SYS_WATCHDOG,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,56,MET,727,clk_sys,clk_sys,clk_sys,(R) u_core_start_wdt_cnt_reg[0]/C,(R) u_core_start_wdt_cnt_reg[13]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,57,MET,762,clk_sys,clk_sys,clk_sys,(R) u_core_u_meas_ctrl_row_cnt_q_reg[1][0]/C,(F) u_core_u_meas_ctrl_total_hits_q_reg[5]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,58,MET,762,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_emit_wr_data_q_reg[meta][hit_count][1]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,59,MET,765,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_emit_wr_data_q_reg[meta][hit_count][3]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,60,MET,765,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_emit_wr_data_q_reg[meta][hit_count][2]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,61,MET,766,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_emit_wr_data_q_reg[hit][nf][0]/D
CLK_SYS_REAL,CLK_SYS_WATCHDOG,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,62,MET,775,clk_sys,clk_sys,clk_sys,(R) u_core_start_wdt_cnt_reg[0]/C,(R) u_core_start_wdt_cnt_reg[9]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,63,MET,780,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_event_seq_q_reg[1]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,64,MET,784,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_pd_scan_q_reg[1]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,65,MET,800,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_emit_wr_data_q_reg[meta][ctx_id][0]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,66,MET,807,clk_sys,clk_sys,clk_sys,(R) u_core_ovf_count_r_reg[1]/C,(F) u_core_ovf_count_r_reg[11]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,67,MET,818,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_pd_scan_q_reg[5]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,68,MET,820,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_pd_scan_q_reg[2]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,69,MET,820,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_pd_scan_q_reg[3]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,70,MET,825,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_pd_scan_q_reg[4]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,71,MET,829,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_drain_ctx_q_reg[0]/C,(F) u_core_u_drain_ctrl_released_mask_reg[1]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,72,MET,844,clk_sys,clk_sys,clk_sys,(R) u_core_u_meas_ctrl_row_cnt_q_reg[1][0]/C,(F) u_core_u_meas_ctrl_total_hits_q_reg[6]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,73,MET,846,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_event_seq_q_reg[0]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,74,MET,887,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_emit_wr_data_q_reg[hit][event_seq][0]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,75,MET,888,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[1]/C,(F) u_core_u_drain_ctrl_emit_wr_data_q_reg[hit][event_seq][2]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,76,MET,898,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[4]/C,(F) u_core_u_drain_ctrl_emit_wr_data_q_reg[kind][0]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,77,MET,908,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[4]/C,(F) u_core_u_drain_ctrl_state_q_reg[0]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,78,MET,914,clk_sys,clk_sys,clk_sys,(R) u_core_conv_count_r_reg[0]/C,(F) u_core_conv_count_r_reg[25]/D
CLK_SYS_REAL,CLK_SYS_WATCHDOG,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,79,MET,916,clk_sys,clk_sys,clk_sys,(R) u_core_start_wdt_cnt_reg[0]/C,(R) u_core_start_wdt_cnt_reg[12]/D
CLK_SYS_REAL,CLK_SYS_WATCHDOG,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,80,MET,920,clk_sys,clk_sys,clk_sys,(R) u_core_start_window_active_q_reg/C,(F) u_core_start_wdt_cnt_reg[5]/D
CLK_SYS_REAL,CLK_SYS_WATCHDOG,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,81,MET,920,clk_sys,clk_sys,clk_sys,(R) u_core_start_window_active_q_reg/C,(F) u_core_start_wdt_cnt_reg[1]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,82,MET,930,clk_sys,clk_sys,clk_sys,(R) u_core_conv_count_r_reg[0]/C,(F) u_core_conv_count_r_reg[24]/D
CLK_SYS_REAL,CLK_SYS_WATCHDOG,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,83,MET,934,clk_sys,clk_sys,clk_sys,(R) u_core_start_window_active_q_reg/C,(F) u_core_start_wdt_cnt_reg[2]/D
CLK_SYS_REAL,CLK_SYS_WATCHDOG,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,84,MET,939,clk_sys,clk_sys,clk_sys,(R) u_core_start_window_active_q_reg/C,(F) u_core_start_wdt_cnt_reg[4]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,85,MET,940,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_drain_ctx_q_reg[0]/C,(R) u_core_u_drain_ctrl_drain_ctx_q_reg[0]/D
CLK_SYS_REAL,CLK_SYS_DRAIN,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,86,MET,991,clk_sys,clk_sys,clk_sys,(R) u_core_u_drain_ctrl_pd_scan_q_reg[4]/C,(F) u_core_u_drain_ctrl_pd_scan_q_reg[0]/D
CLK_SYS_REAL,CLK_SYS_WATCHDOG,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,87,MET,1012,clk_sys,clk_sys,clk_sys,(R) u_core_start_wdt_cnt_reg[0]/C,(R) u_core_start_wdt_cnt_reg[8]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,88,MET,1083,clk_sys,clk_sys,clk_sys,(R) u_core_ovf_count_r_reg[1]/C,(F) u_core_ovf_count_r_reg[10]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,89,MET,1150,clk_sys,clk_sys,clk_sys,(R) u_core_u_meas_ctrl_row_cnt_q_reg[1][0]/C,(F) u_core_u_meas_ctrl_total_hits_q_reg[4]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,90,MET,1169,clk_sys,clk_sys,clk_sys,(R) u_core_u_meas_ctrl_state_q_reg[2]/C,(F) u_core_u_hit_capture_bridge_snapshot_q_reg[nslow_snap][0]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,91,MET,1170,clk_sys,clk_sys,clk_sys,(R) u_core_conv_count_r_reg[0]/C,(F) u_core_conv_count_r_reg[23]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,92,MET,1186,clk_sys,clk_sys,clk_sys,(R) u_core_conv_count_r_reg[0]/C,(F) u_core_conv_count_r_reg[22]/D
CLK_SYS_REAL,CLK_SYS_WATCHDOG,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,93,MET,1247,clk_sys,clk_sys,clk_sys,(R) u_core_start_window_active_q_reg/C,(F) u_core_start_wdt_cnt_reg[7]/D
CLK_SYS_REAL,CLK_SYS_WATCHDOG,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,94,MET,1258,clk_sys,clk_sys,clk_sys,(R) u_core_u_wdt_global_cnt_reg[0]/C,(F) u_core_u_wdt_global_cnt_reg[14]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,95,MET,1263,clk_sys,clk_sys,clk_sys,(R) u_core_u_meas_ctrl_state_q_reg[2]/C,(F) u_core_u_hit_capture_bridge_snapshot_q_reg[nslow_snap][4]/D
CLK_SYS_REAL,CLK_SYS_WATCHDOG,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,96,MET,1342,clk_sys,clk_sys,clk_sys,(R) u_core_u_wdt_global_cnt_reg[0]/C,(F) u_core_u_wdt_global_cnt_reg[15]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,97,MET,1352,clk_sys,clk_sys,clk_sys,(R) u_core_ovf_count_r_reg[1]/C,(F) u_core_ovf_count_r_reg[9]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,98,MET,1395,clk_sys,clk_sys,clk_sys,(R) u_core_conv_count_r_reg[0]/C,(F) u_core_conv_count_r_reg[19]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,99,MET,1411,clk_sys,clk_sys,clk_sys,(R) u_core_conv_count_r_reg[0]/C,(F) u_core_conv_count_r_reg[18]/D
CLK_SYS_REAL,CLK_SYS_OTHER,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5b_pd_q1_source_fix/timing_clk_sys_internal_top100.rpt,100,MET,1470,clk_sys,clk_sys,clk_sys,(R) u_core_conv_count_r_reg[0]/C,(F) u_core_conv_count_r_reg[21]/D
